1	2	3	4	5	6	7	8	9	10	11	12
324	183694	1166	4850	397196	4000079	5828	520397	3170401	4787	1056536	2715101
282	194417	1254	5412	734214	4060078	5809	622656	2842373	4628	1168108	1729382
307	189650	1139	5374	787713	4044507	5986	639310	2836779	4778	1203516	1656553
317	184964	1147	5263	761934	3900066	6051	640422	2854280	4594	1171357	1520598
701	2113668	3050	4320	989723	714969	4174	1026585	353882	4414	990321	429273
697	2112579	3294	4257	1007703	523469	4146	1044404	384561	4412	980933	395463
737	2111176	3267	4183	982591	426879	4071	1117169	527820	4695	970691	501942
678	2055940	3049	4308	1010202	521138	4152	1060206	490565	4964	1013353	473096
