1	2	3	4	5	6	7	8	9	10	11	12
124	2009290	38765	6417	1766971	4623024	4721	1375815	4053341	4922	1177033	2225584
110	1849595	41124	6054	1096293	4248022	4851	1224049	4044898	4594	1178526	2209365
119	1844942	39189	5927	1128142	3970030	4850	1217316	3868602	4848	1148157	2165672
147	2164980	37344	6113	1356673	3797007	4764	1240137	3850670	4966	1255820	2166893
135	1849546	36309	3796	878253	1153036	4245	1211655	2909724	3591	1190934	614148
174	1985260	32971	3949	910325	1162973	8017	1191902	3007133	3732	1221937	521166
115	1806254	32844	3891	998242	1180948	4283	1258522	2974122	3690	1365298	535689
117	1799312	32795	3948	944256	1196065	4588	1287340	3196113	3913	1276288	579705
