1	2	3	4	5	6	7	8	9	10	11	12
0	150	0	0	781	3434	0	705	2102	0	1077	3140
0	171	0	0	815	3251	0	747	3109	0	1138	3007
0	176	0	1	838	3409	0	769	3214	0	1160	3142
0	173	1	1	818	3513	0	730	3210	0	1112	3193
0	178	2	2	1150	2896	0	1328	1694	1	1290	766
0	182	1	2	1133	2196	0	1333	1540	0	1300	623
0	173	1	1	1112	1861	0	1301	1566	1	1279	536
0	163	2	2	1043	1789	0	1225	1467	0	1210	584
