1	2	3	4	5	6	7	8	9	10	11	12
0	65	0	0	499	3581	0	518	2880	0	526	1956
0	74	2	0	543	3382	0	496	2353	0	494	1689
0	77	0	0	578	3405	0	557	2589	1	520	1847
0	77	0	2	569	3474	0	562	2138	0	592	2292
0	70	0	1	751	1073	0	782	254	0	897	167
0	70	0	0	767	1116	2	94	222	1	1066	142
0	71	0	2	734	1067	2	0	222	1	903	218
0	66	1	1	730	1190	0	0	235	0	902	194
