1	2	3	4	5	6	7	8	9	10	11	12
162	220	150	6988	5793	6363	5753	6006	6097	4961	5412	13234
141	183	155	7626	6133	6408	5556	5984	6510	4996	5577	6079
137	163	170	7007	6312	6569	5571	5508	6803	5207	5498	5690
151	160	157	6410	6086	6916	5592	5846	6572	4625	6388	5617
137	178	159	107	101	159	5369	5432	5274	4722	4888	5978
165	286	173	123	105	105	4975	5288	5420	4736	4963	5046
136	146	146	122	111	119	5626	5277	5256	4706	4996	4983
150	211	163	116	114	116	5515	5273	5526	9328	4967	15421
