1	2	3	4	5	6	7	8	9	10	11	12
171	1724754	36771	4832	1032350	3087261	3299	1201014	2537142	3075	1196772	690126
188	1669057	39673	4828	1139193	2884263	3265	1150440	3409906	2815	1018057	654572
143	1635336	47908	4751	1068285	3163916	3104	1147862	3794392	2921	1121249	640632
822	1707552	51386	4878	1035798	2835744	3034	1086212	3376395	2880	1008594	653109
142	2121531	57725	3647	851996	617005	2686	1155728	516903	3451	970931	223841
200	1847878	56787	5233	857715	1203298	2801	1031930	606781	4666	877255	332048
208	2060651	47570	4302	919560	1167541	2953	1064578	1397204	3483	1027806	306695
211	2299539	43756	3766	1135809	770634	2893	1119786	487892	3576	998871	234368
