1	2	3	4	5	6	7	8	9	10	11	12
0	114	0	0	703	2772	0	325	1127	0	731	1025
0	138	0	0	754	2685	0	324	1002	0	790	498
0	137	0	2	780	2718	0	326	974	0	806	594
0	127	0	1	781	2758	0	334	1325	0	822	601
0	117	0	0	1319	2451	0	1452	1361	0	1398	656
0	112	1	2	1302	1807	0	1451	1028	0	1396	487
0	109	2	2	1275	1678	0	1438	1024	1	1362	546
0	106	1	2	1243	1672	1	1214	988	1	1266	456
